date,US,Germany,UK,Canada,Australia
05/24/10,1073.65,5805.68,5069.61,11521.40,4395.40
05/21/10,1087.69,5829.25,5062.93,11521.40,4305.40
05/20/10,1071.59,5867.88,5073.13,11406.00,4316.50
05/19/10,1115.05,5988.67,5158.08,11665.80,4387.10
05/18/10,1120.80,6155.93,5307.34,11764.50,4470.70
05/17/10,1136.94,6066.92,5262.54,11813.00,4467.20
05/14/10,1135.68,6056.71,5262.85,12015.00,4611.10
05/13/10,1157.43,6251.97,5433.73,12116.60,4652.80
05/12/10,1171.67,6183.49,5383.45,12196.00,4573.00
05/11/10,1155.79,6037.71,5334.21,12000.60,4548.00
05/10/10,1159.73,6017.91,5387.42,11947.90,4599.80
05/07/10,1110.88,5715.09,5123.02,11692.40,4480.70
05/06/10,1128.15,5908.26,5260.99,11842.40,4573.20
05/05/10,1165.87,5958.45,5341.93,11875.10,4674.00
05/04/10,1173.60,6006.86,5411.11,12030.90,4737.10
05/03/10,1202.26,6166.92,5553.29,12196.50,4785.50
04/30/10,1186.68,6135.70,5553.29,12210.70,4807.40
04/29/10,1206.78,6144.91,5617.84,12200.30,4785.60
04/28/10,1191.36,6084.34,5586.61,12076.90,4822.80
04/27/10,1183.71,6159.51,5603.52,12146.70,4880.00
04/26/10,1212.05,6332.10,5753.85,12281.00,4881.50
04/23/10,1217.28,6259.53,5723.65,12239.60,4881.50
04/22/10,1208.67,6168.72,5665.33,12160.90,4907.40
04/21/10,1205.93,6230.38,5723.43,12134.60,4954.30
04/20/10,1207.17,6264.23,5783.69,12113.50,4925.80
04/19/10,1197.52,6162.44,5727.91,12103.00,4915.10
04/16/10,1192.13,6180.90,5743.96,12070.70,4984.70
04/15/10,1211.67,6291.45,5825.01,12211.50,5001.90
04/14/10,1210.65,6278.40,5796.25,12204.40,4994.70
04/13/10,1197.30,6230.83,5761.66,12101.50,4951.60
04/12/10,1196.48,6250.69,5777.65,12148.70,4984.30
04/09/10,1194.37,6249.70,5770.98,12176.80,4948.10
04/08/10,1186.43,6171.83,5712.70,12113.50,4937.90
04/07/10,1182.44,6222.41,5762.06,12110.90,4960.90
04/06/10,1189.43,6252.21,5780.35,12156.70,4953.70
04/05/10,1187.44,6235.56,5744.89,12186.40,4907.70
04/02/10,1178.10,6235.56,5744.89,12151.10,4907.70
04/01/10,1178.10,6235.56,5744.89,12151.10,4907.70
03/31/10,1169.43,6153.55,5679.64,12037.70,4875.50
03/30/10,1173.27,6142.45,5672.32,12044.20,4916.80
03/29/10,1173.32,6156.85,5710.66,12029.70,4897.30
03/26/10,1166.59,6120.05,5703.02,11957.40,4896.90
03/25/10,1165.73,6132.95,5727.65,11958.10,4885.40
03/24/10,1167.72,6039.00,5677.88,11963.00,4891.50
03/23/10,1174.17,6017.27,5673.63,12044.50,4874.80
03/22/10,1165.81,5987.50,5644.54,11967.20,4830.20
03/19/10,1159.90,5982.43,5650.12,11948.00,4872.20
03/18/10,1165.82,6012.31,5642.62,12040.00,4863.10
03/17/10,1166.21,6024.28,5644.63,12100.70,4853.20
03/16/10,1159.46,5970.99,5620.43,12089.40,4797.20
03/15/10,1150.51,5903.56,5593.85,12008.80,4784.10
03/12/10,1149.99,5945.11,5625.65,12013.80,4818.10
03/11/10,1150.24,5928.63,5617.26,11979.70,4813.60
03/10/10,1145.61,5936.72,5640.57,11961.10,4819.80
03/09/10,1140.44,5885.89,5602.30,11918.70,4818.40
03/08/10,1138.50,5875.91,5606.72,11963.80,4805.40
03/05/10,1138.69,5877.36,5599.76,11975.10,4767.20
03/04/10,1122.97,5795.32,5527.16,11825.00,4755.40
03/03/10,1118.79,5817.88,5533.21,11852.90,4743.10
03/02/10,1118.31,5776.56,5484.06,11828.30,4708.50
03/01/10,1115.71,5713.51,5405.94,11728.10,4698.20
02/26/10,1104.49,5598.46,5354.52,11629.60,4637.70
02/25/10,1102.93,5532.33,5278.22,11631.40,4606.40
02/24/10,1105.24,5615.51,5342.92,11521.80,4655.90
02/23/10,1094.60,5604.07,5315.09,11526.70,4701.90
02/22/10,1108.01,5688.44,5352.07,11634.80,4706.00
02/19/10,1109.17,5722.05,5358.17,11709.30,4635.10
02/18/10,1106.75,5680.41,5325.09,11694.80,4662.00
02/17/10,1099.51,5648.34,5276.64,11635.50,4670.20
02/16/10,1094.87,5592.12,5244.06,11586.40,4585.60
02/12/10,1075.51,5500.39,5142.45,11469.80,4562.10
02/11/10,1078.47,5503.93,5161.48,11435.50,4566.00
02/10/10,1068.13,5536.37,5131.99,11286.30,4512.90
02/09/10,1070.52,5498.26,5111.84,11274.20,4532.50
02/08/10,1056.74,5484.85,5092.33,11115.30,4513.40
02/05/10,1066.19,5434.34,5060.92,11223.10,4514.10
02/04/10,1063.11,5533.24,5139.31,11128.80,4584.40
02/03/10,1097.28,5672.09,5253.15,11390.50,4638.70
02/02/10,1103.32,5709.66,5283.31,11408.30,4630.20
02/01/10,1089.18,5654.48,5247.41,11317.50,4549.20
01/29/10,1073.87,5608.79,5188.52,11094.30,4569.60
01/28/10,1084.53,5540.33,5145.74,11274.20,4656.00
01/27/10,1097.50,5643.20,5217.47,11344.10,4653.20
01/26/10,1092.17,5668.93,5276.85,11361.20,4707.40
01/25/10,1096.78,5631.37,5260.31,11354.50,4717.90
01/22/10,1091.76,5695.32,5302.99,11343.40,4750.60
01/21/10,1116.48,5746.97,5335.10,11469.10,4793.10
01/20/10,1138.04,5851.53,5420.80,11679.30,4854.40
01/19/10,1150.23,5976.48,5513.14,11763.40,4874.70
01/15/10,1136.03,5875.97,5455.37,11685.40,4899.60
01/14/10,1148.46,5988.88,5498.20,11804.40,4897.30
01/13/10,1145.68,5963.14,5473.48,11853.60,4875.20
01/12/10,1136.22,5943.00,5498.71,11820.20,4887.00
01/11/10,1146.98,6040.50,5538.07,11947.10,4940.00
01/08/10,1144.98,6037.61,5534.24,11953.80,4912.10
01/07/10,1141.69,6019.36,5526.72,11887.50,4900.70
01/06/10,1137.14,6034.33,5530.04,11944.50,4924.10
01/05/10,1136.52,6031.86,5522.50,11888.10,4924.30
01/04/10,1132.99,6048.30,5500.34,11866.90,4887.30
12/31/09,1115.10,5957.43,5412.88,11746.10,4870.60
12/30/09,1126.42,5957.43,5397.86,11717.50,4870.60
12/29/09,1126.19,6011.55,5437.61,11701.80,4844.50
12/28/09,1127.78,6002.92,5402.41,11754.60,4798.10
12/24/09,1126.48,5957.44,5402.41,11754.60,4790.90
12/23/09,1120.59,5957.44,5372.38,11658.70,4790.90
12/22/09,1118.02,5945.69,5328.66,11628.00,4704.50
12/21/09,1114.05,5930.53,5293.99,11554.70,4644.00
12/18/09,1102.47,5831.21,5196.81,11463.40,4650.50
12/17/09,1096.08,5844.44,5217.61,11473.10,4652.90
12/16/09,1109.18,5903.43,5320.26,11637.00,4672.70
12/15/09,1107.93,5811.34,5285.77,11541.00,4671.30
12/14/09,1114.11,5802.26,5315.34,11545.70,4658.70
12/11/09,1106.41,5756.29,5261.57,11423.90,4635.20
12/10/09,1102.35,5709.02,5244.37,11464.60,4612.40
12/09/09,1095.95,5647.84,5203.89,11379.20,4637.20
12/08/09,1091.94,5688.58,5223.13,11368.90,4662.80
12/07/09,1103.25,5784.75,5310.66,11489.60,4676.50
12/04/09,1105.98,5817.65,5322.36,11510.80,4702.20
12/03/09,1099.92,5770.35,5313.00,11636.50,4759.10
12/02/09,1109.24,5781.68,5327.39,11779.70,4765.00
12/01/09,1108.86,5776.61,5312.17,11707.30,4734.70
11/30/09,1095.63,5625.95,5190.68,11447.20,4695.30
11/27/09,1091.49,5685.61,5245.73,11464.40,4572.10
11/25/09,1110.63,5803.02,5364.81,11636.90,4731.80
11/24/09,1105.65,5769.31,5323.96,11539.60,4691.00
11/23/09,1106.24,5801.48,5355.50,11624.00,4725.20
11/20/09,1091.38,5663.15,5251.41,11579.30,4685.80
11/19/09,1094.90,5702.18,5267.70,11600.30,4733.70
11/18/09,1109.80,5787.61,5342.13,11652.70,4744.70
11/17/09,1110.32,5778.43,5345.93,11630.00,4736.30
11/16/09,1109.30,5804.82,5382.67,11512.30,4767.90
11/13/09,1093.48,5686.83,5296.38,11407.70,4706.40
11/12/09,1087.24,5663.96,5276.50,11360.80,4731.50
11/10/09,1093.01,5613.20,5230.55,11426.70,4735.40
11/09/09,1093.08,5619.72,5235.18,11486.90,4695.70
11/06/09,1069.30,5488.25,5142.72,11250.40,4594.00
11/05/09,1066.63,5480.92,5125.64,11180.70,4527.50
11/04/09,1046.50,5444.23,5107.89,11071.20,4536.30
11/03/09,1045.41,5353.35,5037.21,11025.90,4533.90
11/02/09,1042.88,5430.82,5104.50,10878.40,4548.20
10/30/09,1036.19,5414.96,5044.55,10910.80,4643.20
10/29/09,1066.11,5587.45,5137.72,11075.20,4574.70
10/28/09,1042.63,5496.27,5080.42,10805.30,4685.10
10/27/09,1063.41,5635.02,5191.74,11053.50,4753.50
10/26/09,1066.95,5642.16,5191.74,11234.90,4830.30
10/23/09,1079.60,5740.25,5242.57,11382.10,4859.40
10/22/09,1092.91,5762.93,5207.36,11533.40,4812.80
10/21/09,1081.40,5833.49,5257.85,11442.00,4838.60
10/20/09,1091.06,5811.77,5243.40,11538.10,4846.20
10/19/09,1097.91,5852.56,5281.54,11538.40,4792.80
10/16/09,1087.68,5743.39,5190.24,11504.80,4836.40
10/15/09,1096.56,5830.77,5222.95,11504.50,4859.90
10/14/09,1092.02,5854.14,5256.10,11532.80,4831.10
10/13/09,1073.19,5714.31,5154.15,11413.50,4785.70
10/09/09,1071.49,5711.88,5161.87,11436.90,4752.90
10/08/09,1065.48,5716.54,5154.64,11484.50,4768.60
10/07/09,1057.58,5640.75,5108.90,11349.90,4695.70
10/06/09,1054.72,5657.64,5137.98,11248.00,4591.60
10/05/09,1040.46,5508.85,5024.33,11102.60,4573.30
10/02/09,1025.21,5467.90,4988.70,10958.30,4601.70
10/01/09,1029.85,5554.55,5047.81,11071.80,4701.10
09/30/09,1057.08,5675.16,5133.90,11395.00,4743.60
09/29/09,1060.61,5713.52,5159.72,11395.00,4753.10
09/28/09,1062.98,5736.31,5165.70,11338.70,4677.40
09/25/09,1044.38,5581.41,5082.20,11212.40,4713.30
09/24/09,1050.78,5605.21,5079.27,11285.80,4701.20
09/23/09,1060.87,5702.05,5139.37,11517.50,4734.10
09/22/09,1071.66,5709.38,5142.60,11585.70,4663.70
09/21/09,1064.66,5668.65,5134.36,11424.60,4677.40
09/18/09,1068.30,5703.83,5172.89,11446.00,4693.20
09/17/09,1065.49,5731.14,5163.95,11528.20,4714.90
09/16/09,1068.76,5700.26,5124.13,11555.60,4650.40
09/15/09,1052.63,5628.98,5042.13,11495.80,4540.30
09/14/09,1049.34,5620.24,5018.85,11332.00,4531.10
09/11/09,1042.73,5624.02,5011.47,11253.20,4596.10
09/10/09,1044.14,5594.77,4987.68,11155.00,4570.80
09/09/09,1033.37,5574.26,5004.30,11000.20,4522.20
09/08/09,1025.39,5481.73,4947.34,11105.30,4523.80
09/04/09,1016.40,5384.43,4851.70,11017.50,4435.50
09/03/09,1003.24,5301.42,4796.75,10921.50,4429.60
09/02/09,994.75,5319.84,4817.55,10701.30,4438.20
09/01/09,998.04,5327.29,4819.70,10689.80,4514.60
08/31/09,1020.62,5464.61,4908.90,10868.20,4479.10
08/28/09,1028.93,5517.35,4908.90,10978.00,4489.60
08/27/09,1030.98,5470.33,4869.35,10934.00,4450.80
08/26/09,1028.12,5521.97,4890.58,10912.20,4454.50
08/25/09,1028.00,5557.09,4916.80,10920.50,4405.80
08/24/09,1025.57,5519.75,4896.23,NA,4426.10
08/21/09,1026.13,5462.74,4850.89,10831.20,4290.60
08/20/09,1007.37,5311.06,4756.58,10700.50,4377.50
08/19/09,996.46,5231.98,4689.67,10686.80,4373.80
08/18/09,989.67,5250.74,4685.78,10673.80,4381.60
08/17/09,979.73,5201.61,4645.01,10531.60,4388.40
08/14/09,1004.09,5309.11,4713.97,10848.00,4461.00
08/13/09,1012.73,5401.11,4755.46,10825.60,4435.90
08/12/09,1005.81,5350.09,4716.76,10659.90,4343.10
08/11/09,994.35,5285.81,4671.34,10629.50,4332.00
08/10/09,1007.10,5418.12,4722.20,10793.70,4304.10
08/07/09,1010.48,5458.96,4731.56,10885.30,4299.40
08/06/09,997.08,5369.98,4690.53,10793.40,4326.30
08/05/09,1002.72,5353.01,4647.13,11046.90,4264.50
08/04/09,1005.65,5417.02,4671.37,11018.10,4309.30
08/03/09,1002.63,5426.85,4682.46,10787.20,4263.40
07/31/09,987.48,5332.14,4608.36,10787.20,4244.00
07/30/09,986.75,5360.66,4631.61,10676.70,4190.40
07/29/09,975.15,5270.32,4547.53,10455.30,4142.80
07/28/09,979.62,5174.74,4528.84,10570.50,4169.50
07/27/09,982.18,5251.55,4586.13,10757.40,4139.60
07/24/09,979.26,5229.36,4576.61,10687.90,4089.80
07/23/09,976.29,5247.28,4559.80,10675.70,4064.10
07/22/09,954.07,5121.56,4493.73,10432.40,4068.50
07/21/09,954.58,5093.97,4481.17,10515.30,4050.70
07/20/09,951.13,5030.15,4443.62,10540.70,4050.30
07/17/09,940.38,4978.40,4388.75,10369.40,4000.80
07/16/09,940.74,4957.19,4361.84,10304.40,3995.60
07/15/09,932.68,4928.44,4346.46,10215.50,3924.50
07/14/09,905.84,4781.69,4237.68,9986.15,3867.10
07/13/09,901.05,4722.34,4202.13,9891.93,3737.50
07/10/09,879.13,4576.31,4127.17,9747.13,3794.10
07/09/09,882.68,4630.07,4158.66,9773.92,3763.30
07/08/09,879.56,4572.65,4140.23,9653.45,3767.90
07/07/09,881.03,4598.19,4187.00,9844.35,3766.90
07/06/09,898.72,4651.82,4194.91,10027.40,3783.70
07/02/09,896.42,4718.49,4234.27,10245.90,3877.30
07/01/09,923.33,4905.44,4340.71,10374.90,3874.00
06/30/09,919.32,4808.64,4249.21,10374.90,3954.90
06/29/09,927.23,4885.09,4294.03,10476.80,3886.90
06/26/09,918.90,4776.47,4241.01,10389.80,3903.80
06/25/09,920.26,4800.56,4252.57,10355.90,3856.00
06/24/09,900.94,4836.01,4279.98,10100.90,3807.00
06/23/09,895.10,4707.15,4230.02,9896.72,3796.90
06/22/09,893.04,4693.40,4234.05,9834.18,3918.20
06/19/09,921.23,4839.46,4345.93,10288.00,3899.60
06/18/09,918.37,4837.48,4280.86,10121.50,3892.10
06/17/09,910.71,4799.98,4278.46,10066.10,3904.10
06/16/09,911.97,4890.72,4328.57,10307.40,3962.50
06/15/09,923.72,4889.94,4326.01,10394.80,4031.70
06/12/09,946.21,5069.24,4441.95,10645.00,4062.20
06/11/09,944.89,5107.26,4461.87,10714.10,4047.20
06/10/09,939.15,5051.18,4436.75,10598.00,4024.40
06/09/09,942.43,4997.86,4404.79,10547.90,3934.90
06/08/09,939.14,5004.72,4405.22,10549.10,3971.20
06/05/09,940.09,5077.03,4438.56,10569.30,3971.20
06/04/09,942.46,5064.80,4386.94,10477.20,3934.60
06/03/09,931.76,5054.53,4383.42,10290.10,4017.20
06/02/09,944.74,5144.06,4477.02,10588.80,3955.30
06/01/09,942.87,5142.56,4506.19,10604.10,3894.40
05/29/09,919.14,4940.82,4417.94,10370.10,3818.10
05/28/09,906.83,4932.88,4387.54,10392.40,3755.70
05/27/09,893.06,5000.77,4416.23,10142.20,3801.10
05/26/09,910.33,4985.60,4411.72,10285.90,3788.40
05/22/09,887.00,4918.75,4365.29,9993.42,3761.60
05/21/09,888.33,4900.67,4345.47,9949.59,3813.90
05/20/09,903.47,5038.94,4468.41,10232.40,3824.60
05/19/09,908.13,4959.62,4482.25,10101.00,3817.30
05/18/09,909.71,4851.96,4446.45,9762.85,3735.60
05/15/09,882.88,4737.50,4348.11,9762.85,3773.20
05/14/09,893.07,4738.47,4362.58,9849.20,3723.40
05/13/09,883.92,4727.61,4331.37,9709.51,3856.10
05/12/09,908.35,4854.11,4425.54,10077.70,3877.20
05/11/09,909.24,4866.91,4435.50,10094.10,3926.00
05/08/09,929.23,4913.90,4462.09,10238.00,3941.70
05/07/09,907.39,4804.10,4398.68,9967.05,3938.70
05/06/09,919.53,4880.71,4396.49,10143.40,3867.10
05/05/09,903.80,4853.03,4336.94,9880.72,3890.40
05/04/09,907.24,4902.45,4243.22,9870.37,3883.00
05/01/09,877.52,4769.45,4243.22,9496.96,3769.60
04/30/09,872.81,4769.45,4243.71,9324.83,3780.50
04/29/09,873.64,4704.56,4189.59,9416.31,3695.30
04/28/09,855.16,4607.42,4096.40,9348.03,3708.40
04/27/09,857.51,4694.07,4167.01,9394.80,3731.60
04/24/09,866.23,4674.32,4155.99,9549.48,3712.30
04/23/09,851.92,4538.21,4018.23,9409.50,3743.00
04/22/09,843.55,4594.42,4030.66,9279.15,3668.20
04/21/09,850.08,4501.63,3987.46,9247.17,3677.40
04/20/09,832.39,4486.30,3990.86,9126.15,3769.00
04/17/09,869.60,4676.84,4092.80,9437.65,3776.70
04/16/09,865.30,4609.46,4052.98,9343.37,3775.70
04/15/09,852.06,4549.79,3968.40,9246.11,3747.50
04/14/09,841.50,4557.01,3988.99,9231.62,3752.90
04/13/09,858.73,4491.12,3983.71,9285.62,3671.60
04/09/09,856.56,4491.12,3983.71,9187.12,3671.60
04/08/09,825.16,4357.92,3925.52,8969.28,3619.50
04/07/09,815.55,4322.50,3930.52,8824.75,3706.30
04/06/09,835.48,4349.81,3993.54,9016.17,3756.60
04/03/09,842.50,4384.99,4029.67,9065.76,3735.60
04/02/09,834.38,4381.92,4124.97,9073.14,3680.20
04/01/09,811.08,4131.07,3955.61,8941.82,3579.70
03/31/09,797.87,4084.76,3926.14,8720.39,3582.10
03/30/09,787.53,3989.23,3762.91,8596.22,3604.40
03/27/09,815.94,4203.55,3898.85,8821.06,3672.30
03/26/09,832.86,4259.37,3925.20,8995.50,3646.60
03/25/09,813.88,4223.29,3900.25,8797.44,3609.30
03/24/09,806.25,4187.36,3911.46,8849.39,3580.00
03/23/09,822.92,4176.37,3952.81,8958.51,3550.30
03/20/09,768.54,4068.74,3842.85,8506.35,3465.80
03/19/09,784.04,4043.46,3816.93,8690.49,3480.20
03/18/09,794.35,3996.32,3804.99,8629.10,3446.30
03/17/09,778.12,3987.77,3857.10,8559.60,3451.90
03/16/09,753.89,4044.54,3863.99,8386.71,3348.40
03/13/09,756.55,3953.60,3753.68,8303.39,3345.20
03/12/09,750.74,3956.22,3712.06,8282.27,3235.50
03/11/09,721.36,3914.10,3693.81,8011.02,3244.40
03/10/09,719.60,3886.98,3715.23,7880.41,3184.50
03/09/09,676.53,3692.03,3542.40,7566.94,3154.50
03/06/09,683.38,3666.41,3530.73,7591.47,3145.50
03/05/09,682.55,3695.49,3529.86,7629.17,3170.10
03/04/09,712.87,3890.94,3645.87,7814.75,3200.30
03/03/09,696.33,3690.72,3512.09,7631.62,3210.50
03/02/09,700.82,3710.07,3625.83,7687.51,3219.70
02/27/09,735.09,3843.74,3830.09,8123.02,3344.50
02/26/09,752.83,3942.62,3915.64,8186.82,3342.30
02/25/09,764.90,3846.21,3848.98,7932.30,3328.20
02/24/09,773.14,3895.75,3816.44,7859.33,3355.40
02/23/09,743.33,3936.45,3850.73,7647.67,3332.50
02/20/09,770.05,4014.66,3889.06,7949.99,3402.40
02/19/09,778.94,4215.21,4018.37,8185.35,3419.60
02/18/09,788.42,4204.96,4006.83,8175.95,3410.00
02/17/09,789.17,4216.60,4034.13,8378.70,3427.30
02/13/09,826.84,4413.39,4189.59,8678.10,3559.10
02/12/09,835.19,4407.56,4202.24,8778.78,3510.40
02/11/09,833.74,4530.09,4234.26,8737.89,3475.20
02/10/09,827.16,4505.54,4213.08,8817.89,3457.30
02/09/09,869.89,4666.82,4307.61,9047.28,3517.10
02/06/09,868.60,4644.63,4291.87,9008.02,3469.90
02/05/09,845.85,4510.49,4228.93,8860.98,3441.40
02/04/09,832.23,4492.79,4228.60,8693.09,3459.80
02/03/09,838.51,4374.96,4164.46,8628.63,3504.70
02/02/09,825.44,4271.04,4077.78,8624.83,3503.30
01/30/09,825.88,4338.35,4149.64,8694.90,3540.70
01/29/09,845.14,4428.11,4190.11,8762.76,3514.80
01/28/09,874.09,4518.72,4295.20,8906.23,3525.00
01/27/09,845.71,4323.42,4194.41,8759.63,3450.60
01/26/09,836.57,4326.87,4209.01,8656.51,3374.00
01/23/09,831.95,4178.94,4052.47,8627.97,3342.70
01/22/09,827.50,4219.42,4052.23,8486.56,3471.20
01/21/09,840.24,4261.15,4059.88,8757.89,3456.20
01/20/09,805.22,4239.85,4091.40,8504.93,3459.60
01/16/09,850.12,4366.28,4147.06,8920.40,3550.90
01/15/09,843.74,4336.73,4121.11,8879.61,3547.90
01/14/09,842.62,4422.35,4180.64,8688.36,3649.50
01/13/09,871.79,4636.94,4399.15,8961.55,3663.90
01/12/09,870.26,4719.62,4426.19,8793.33,3663.50
01/09/09,890.35,4783.89,4448.54,9085.18,3735.70
01/08/09,909.73,4879.91,4505.37,9221.58,3706.50
01/07/09,906.65,4937.47,4507.51,9121.32,3746.30
01/06/09,934.70,5026.31,4638.92,9472.09,3767.70
01/05/09,927.45,4983.99,4579.64,9285.51,3693.60
01/02/09,931.80,4973.07,4561.79,9234.11,3713.80
12/31/08,903.25,4810.20,4434.17,8987.70,3722.30
12/30/08,890.64,4810.20,4392.68,8830.72,3722.30
12/29/08,869.42,4704.86,4319.35,8637.29,3626.10
12/26/08,872.80,4629.38,4216.59,8310.55,3582.20
12/24/08,865.42,4629.38,4216.59,8310.55,3582.20
12/23/08,863.16,4629.38,4255.98,8311.91,3582.20
12/22/08,871.63,4639.02,4249.16,8249.53,3549.70
12/19/08,887.88,4696.70,4286.93,8552.00,3615.70
12/18/08,885.28,4756.40,4330.66,8425.35,3555.10
12/17/08,904.42,4708.38,4324.19,8724.11,3577.30
12/16/08,913.18,4729.91,4309.08,8724.11,3575.10
12/15/08,868.57,4654.82,4277.56,8461.83,3587.30
12/12/08,879.73,4663.37,4280.35,8515.45,3510.40
12/11/08,873.59,4767.20,4388.69,8391.90,3586.00
12/10/08,899.24,4804.88,4367.28,8634.00,3659.70
12/09/08,888.67,4779.11,4381.26,8397.56,3609.20
12/08/08,909.70,4715.88,4300.06,8567.12,3655.10
12/05/08,876.07,4381.47,4049.37,8117.03,3489.90
12/04/08,845.22,4564.23,4163.61,8057.82,3511.20
12/03/08,870.74,4567.24,4169.96,8296.96,3553.40
12/02/08,848.81,4531.79,4122.86,8327.81,3555.80
12/01/08,816.21,4394.79,4065.49,8406.21,3630.10
11/28/08,896.24,4669.44,4288.01,9270.62,3742.50
11/26/08,887.68,4560.50,4152.69,8643.52,3593.90
11/25/08,857.39,4560.42,4171.25,8442.86,3616.00
11/24/08,851.81,4554.33,4152.96,8440.87,3478.10
11/21/08,800.03,4127.41,3780.96,8155.39,3416.50
11/20/08,752.44,4220.20,3874.99,7724.76,3324.50
11/19/08,806.58,4354.09,4005.68,8490.56,3460.30
11/18/08,859.12,4579.47,4208.55,8835.73,3537.60
11/17/08,850.75,4557.27,4132.16,8795.45,3634.40
11/14/08,873.29,4710.24,4232.97,9055.96,3748.10
11/13/08,911.29,4649.52,4169.21,9352.78,3746.90
11/12/08,852.30,4620.80,4182.02,8922.57,3874.00
11/10/08,919.21,5025.53,4403.92,9688.80,4088.80
11/07/08,930.99,4938.46,4364.96,9596.21,4051.30
11/06/08,904.88,4813.57,4272.41,9555.41,4098.70
11/05/08,952.77,5166.87,4530.73,9887.20,4281.60
11/04/08,1005.75,5278.04,4639.50,10116.60,4251.80
11/03/08,966.30,5026.84,4443.28,9721.26,4198.20
10/31/08,968.75,4987.97,4377.34,9762.76,4018.00
10/30/08,954.09,4869.30,4291.65,9856.21,4001.10
10/29/08,930.09,4808.69,4242.54,9501.56,3845.60
10/28/08,940.51,4823.45,3926.38,9151.63,3794.60
10/27/08,848.92,4334.64,3852.59,8537.34,3809.20
10/24/08,876.77,4295.67,3883.36,9294.09,3869.40
10/23/08,908.11,4519.70,4087.83,9331.35,3974.40
10/22/08,896.78,4571.07,4040.89,9236.88,4156.10
10/21/08,955.05,4784.41,4229.73,9795.80,4302.50
10/20/08,985.40,4835.01,4282.67,10251.40,4142.30
10/17/08,940.55,4781.33,4063.01,9562.49,3970.80
10/16/08,946.43,4622.81,3861.39,9269.97,4013.40
10/15/08,907.84,4861.63,4079.59,9323.85,4300.00
10/14/08,998.01,5199.19,4394.21,9955.66,4335.20
10/10/08,899.22,4544.31,3932.06,9065.16,3960.70
10/09/08,909.92,4887.00,4313.80,9600.18,4320.90
10/08/08,984.94,5013.62,4366.69,10056.30,4388.10
10/07/08,996.23,5326.63,4605.22,9829.55,4618.70
10/06/08,1056.89,5387.01,4589.19,10230.40,4540.40
10/03/08,1099.23,5797.03,4980.25,10803.40,4695.40
10/02/08,1114.28,5660.63,4870.34,10900.50,4761.10
10/01/08,1161.06,5806.33,4959.59,11714.50,4794.60
09/30/08,1166.36,5831.02,4902.45,11752.90,4600.50
09/29/08,1106.39,5807.08,4818.77,11285.10,4807.40
09/26/08,1213.01,6063.50,5088.47,12126.00,4904.80
09/25/08,1209.18,6173.03,5197.02,12546.50,4927.40
09/24/08,1185.87,6052.87,5095.57,12513.40,4981.90
09/23/08,1188.22,6068.53,5136.12,12532.60,4923.50
09/22/08,1207.09,6107.75,5236.26,12638.10,5020.50
09/19/08,1255.08,6189.53,5311.30,12913.00,4804.10
09/18/08,1206.51,5863.42,4880.00,12064.60,4607.30
09/17/08,1156.39,5860.98,4912.40,11877.70,4722.20
09/16/08,1213.59,5965.17,5025.60,12227.00,4750.80
09/15/08,1192.70,6064.16,5204.20,12254.00,4817.70
09/12/08,1251.70,6234.89,5416.70,12769.60,4903.80
09/11/08,1249.05,6178.90,5318.40,12612.80,4814.30
09/10/08,1232.04,6210.32,5366.20,12497.20,4905.50
09/09/08,1224.51,6233.41,5415.60,12146.80,4980.10
09/08/08,1267.79,6263.74,5446.30,12634.60,5067.50
09/05/08,1242.31,6127.44,5240.70,12816.40,4877.10
09/04/08,1236.83,6279.57,5362.10,12814.10,4979.50
09/03/08,1274.98,6467.49,5499.70,13137.70,5060.00
09/02/08,1277.57,6518.47,5620.70,13299.50,5116.00
08/29/08,1282.83,6422.30,5636.60,13771.30,5135.60
08/28/08,1300.68,6420.54,5601.20,13750.50,5066.50
08/27/08,1281.66,6321.03,5528.10,13530.70,5011.20
08/26/08,1271.51,6340.52,5470.70,13299.10,5007.50
08/25/08,1266.84,6296.95,5505.60,13289.00,5014.90
08/22/08,1292.20,6342.42,5505.60,13447.30,4931.40
08/21/08,1277.72,6236.96,5370.20,13539.20,4875.20
08/20/08,1274.54,6317.80,5371.80,13350.10,4929.50
08/19/08,1266.69,6282.43,5320.40,13063.90,4866.40
08/18/08,1278.60,6432.88,5450.20,13119.40,4985.00
08/15/08,1298.20,6446.02,5454.80,13096.70,4981.70
08/14/08,1292.93,6442.21,5497.40,13358.90,4981.10
08/13/08,1285.83,6422.19,5448.60,13377.20,4951.60
08/12/08,1289.59,6585.87,5534.50,13167.00,5053.60
08/11/08,1305.31,6609.63,5541.80,13203.20,5026.10
08/08/08,1296.31,6561.65,5489.20,13341.70,4986.20
08/07/08,1266.06,6543.49,5477.50,13385.20,4983.30
08/06/08,1289.19,6561.39,5486.10,13453.50,4969.10
08/05/08,1284.88,6518.70,5454.50,13242.20,4820.40
08/04/08,1249.01,6349.81,5320.20,13496.50,4887.70
08/01/08,1260.31,6396.46,5354.70,13496.50,4904.00
07/31/08,1267.38,6479.56,5411.90,13592.90,4977.40
07/30/08,1284.26,6460.12,5420.70,13683.20,4936.70
07/29/08,1263.19,6398.80,5319.20,13342.50,4847.40
07/28/08,1234.37,6351.15,5312.60,13304.00,4922.10
