Date,US,Germany,UK,Canada,Australia
22-Dec-17,"2,683.34","13,072.80","7,592.66","16,165.30","6,069.71"
21-Dec-17,"2,684.57","13,109.70","7,603.98","16,182.60","6,060.36"
20-Dec-17,"2,679.25","13,069.20","7,525.22","16,159.70","6,075.62"
19-Dec-17,"2,681.47","13,215.80","7,544.09","16,133.40","6,071.79"
18-Dec-17,"2,690.16","13,312.30","7,537.01","16,131.60","6,038.93"
15-Dec-17,"2,675.81","13,103.60","7,490.57","16,042.00","5,996.97"
14-Dec-17,"2,652.01","13,068.10","7,448.12","16,016.50","6,011.26"
13-Dec-17,"2,662.85","13,125.60","7,496.51","16,136.60","6,021.83"
12-Dec-17,"2,664.11","13,183.50","7,500.41","16,114.00","6,013.20"
11-Dec-17,"2,659.99","13,123.70","7,453.48","16,103.50","5,998.28"
8-Dec-17,"2,651.50","13,153.70","7,393.96","16,096.10","5,994.37"
7-Dec-17,"2,636.98","13,045.20","7,320.75","16,015.70","5,977.72"
6-Dec-17,"2,629.27","12,998.90","7,348.03","15,908.80","5,945.71"
5-Dec-17,"2,629.57","13,048.50","7,327.50","15,915.70","5,971.82"
4-Dec-17,"2,639.44","13,058.50","7,338.97","15,969.00","5,985.59"
1-Dec-17,"2,642.22","12,861.50","7,300.49","16,039.00","5,989.76"
30-Nov-17,"2,647.58","13,024.00","7,326.67","16,067.50","5,969.89"
29-Nov-17,"2,626.07","13,061.90","7,393.56","15,967.70","6,011.11"
28-Nov-17,"2,627.04","13,059.50","7,460.65","16,029.60","5,984.25"
27-Nov-17,"2,601.42","13,000.20","7,383.90","16,042.10","5,988.77"
24-Nov-17,"2,602.42","13,059.80","7,409.64","16,108.10","5,982.55"
22-Nov-17,"2,597.08","13,015.00","7,419.02","16,073.60","5,986.41"
21-Nov-17,"2,599.03","13,167.50","7,411.34","16,076.70","5,963.52"
20-Nov-17,"2,582.14","13,058.70","7,389.46","16,004.40","5,945.67"
17-Nov-17,"2,578.85","12,993.70","7,380.68","15,998.60","5,957.25"
16-Nov-17,"2,585.64","13,047.20","7,386.94","15,935.40","5,943.51"
15-Nov-17,"2,564.62","12,976.40","7,372.61","15,878.50","5,934.23"
14-Nov-17,"2,578.87","13,033.50","7,414.42","15,913.10","5,968.75"
13-Nov-17,"2,584.84","13,074.40","7,415.18","16,026.30","6,021.77"
10-Nov-17,"2,582.30","13,127.50","7,432.99","16,039.30","6,029.37"
9-Nov-17,"2,584.62","13,182.60","7,484.10","16,082.10","6,049.43"
8-Nov-17,"2,594.38","13,382.40","7,529.72","16,105.40","6,016.27"
7-Nov-17,"2,590.64","13,379.30","7,513.11","16,131.80","6,014.34"
6-Nov-17,"2,591.13","13,468.80","7,562.28","16,092.20","5,953.78"
3-Nov-17,"2,587.84","13,478.90","7,560.35","16,020.20","5,959.88"
2-Nov-17,"2,579.85","13,440.90","7,555.32","16,015.00","5,931.71"
1-Nov-17,"2,579.36","13,465.50","7,487.96","16,029.30","5,937.77"
31-Oct-17,"2,575.26","13,229.60","7,493.08","16,025.60","5,909.02"
30-Oct-17,"2,572.83","13,229.60","7,487.81","16,002.80","5,919.08"
27-Oct-17,"2,581.07","13,217.50","7,505.03","15,953.50","5,903.16"
26-Oct-17,"2,560.40","13,133.30","7,486.50","15,891.60","5,916.30"
25-Oct-17,"2,557.15","12,953.40","7,447.21","15,854.80","5,905.60"
24-Oct-17,"2,569.13","13,013.20","7,526.54","15,905.10","5,897.61"
23-Oct-17,"2,564.98","13,003.10","7,524.45","15,855.80","5,893.96"
20-Oct-17,"2,575.21","12,991.30","7,523.23","15,857.20","5,906.99"
19-Oct-17,"2,562.10","12,990.10","7,523.04","15,818.00","5,896.13"
18-Oct-17,"2,561.26","13,043.00","7,542.87","15,782.20","5,890.48"
17-Oct-17,"2,559.36","12,995.10","7,516.17","15,816.90","5,889.61"
16-Oct-17,"2,557.64","13,003.70","7,526.97","15,802.70","5,846.76"
13-Oct-17,"2,553.17","12,991.90","7,535.44","15,807.20","5,814.15"
12-Oct-17,"2,550.93","12,982.90","7,556.24","15,742.20","5,794.47"
11-Oct-17,"2,555.24","12,970.70","7,533.81","15,800.40","5,772.15"
10-Oct-17,"2,550.64","12,949.30","7,538.27","15,770.40","5,738.11"
6-Oct-17,"2,549.33","12,955.90","7,522.87","15,728.30","5,710.68"
5-Oct-17,"2,552.07","12,968.00","7,507.99","15,776.30","5,651.77"
4-Oct-17,"2,537.74","12,970.50","7,467.58","15,721.00","5,652.06"
3-Oct-17,"2,534.58","12,902.70","7,468.11","15,728.50","5,701.44"
2-Oct-17,"2,529.12","12,902.70","7,438.84","15,705.00","5,729.33"
29-Sep-17,"2,519.36","12,828.90","7,372.76","15,634.90","5,681.61"
28-Sep-17,"2,510.06","12,704.70","7,322.82","15,618.30","5,670.39"
27-Sep-17,"2,507.04","12,657.40","7,313.51","15,609.70","5,664.28"
26-Sep-17,"2,496.84","12,605.20","7,285.74","15,474.10","5,670.98"
25-Sep-17,"2,496.66","12,594.80","7,301.29","15,516.20","5,683.73"
22-Sep-17,"2,502.22","12,592.40","7,310.64","15,454.20","5,682.14"
21-Sep-17,"2,500.60","12,600.00","7,263.90","15,454.90","5,655.42"
20-Sep-17,"2,508.24","12,569.20","7,271.95","15,389.60","5,709.09"
19-Sep-17,"2,506.65","12,561.80","7,275.25","15,293.00","5,713.58"
18-Sep-17,"2,503.87","12,559.40","7,253.28","15,236.70","5,720.60"
15-Sep-17,"2,500.23","12,518.80","7,215.47","15,173.00","5,695.02"
14-Sep-17,"2,495.62","12,540.50","7,295.39","15,172.70","5,738.68"
13-Sep-17,"2,498.37","12,553.60","7,379.70","15,126.80","5,744.26"
12-Sep-17,"2,496.48","12,524.80","7,400.69","15,143.40","5,746.44"
11-Sep-17,"2,488.11","12,475.20","7,413.59","15,040.30","5,713.15"
8-Sep-17,"2,461.43","12,304.00","7,377.60","14,985.30","5,672.62"
7-Sep-17,"2,465.10","12,296.60","7,396.98","15,024.50","5,689.88"
6-Sep-17,"2,465.54","12,214.50","7,354.13","15,059.80","5,689.73"
5-Sep-17,"2,457.85","12,123.70","7,372.92","15,090.20","5,706.23"
1-Sep-17,"2,476.55","12,142.60","7,438.50","15,191.60","5,724.59"
31-Aug-17,"2,471.65","12,055.80","7,430.62","15,211.90","5,714.52"
30-Aug-17,"2,457.59","12,002.50","7,365.26","15,133.10","5,669.72"
29-Aug-17,"2,446.30","11,945.90","7,337.43","15,082.70","5,669.01"
28-Aug-17,"2,444.24","12,123.50","7,401.46","15,052.00","5,709.89"
25-Aug-17,"2,443.05","12,167.90","7,401.46","15,056.00","5,743.86"
24-Aug-17,"2,438.97","12,180.80","7,407.06","15,076.20","5,745.48"
23-Aug-17,"2,444.04","12,174.30","7,382.65","15,063.20","5,737.16"
22-Aug-17,"2,452.51","12,229.30","7,381.74","14,985.00","5,750.12"
21-Aug-17,"2,428.37","12,066.00","7,318.88","14,951.90","5,725.85"
18-Aug-17,"2,425.55","12,165.20","7,323.98","14,952.30","5,747.11"
17-Aug-17,"2,430.01","12,203.50","7,387.87","15,033.60","5,779.21"
16-Aug-17,"2,468.11","12,263.90","7,433.03","15,082.20","5,785.10"
15-Aug-17,"2,464.61","12,177.00","7,383.85","15,097.80","5,757.48"
14-Aug-17,"2,465.84","12,165.10","7,353.89","15,119.90","5,730.41"
11-Aug-17,"2,441.32","12,014.10","7,309.96","15,033.40","5,693.14"
10-Aug-17,"2,438.21","12,014.30","7,389.94","15,074.30","5,760.93"
9-Aug-17,"2,474.02","12,154.00","7,498.06","15,217.30","5,765.66"
8-Aug-17,"2,474.92","12,292.00","7,542.73","15,256.40","5,743.75"
7-Aug-17,"2,480.91","12,257.20","7,531.94","15,258.00","5,773.56"
4-Aug-17,"2,476.83","12,297.70","7,511.71","15,258.00","5,720.58"
3-Aug-17,"2,472.16","12,154.70","7,474.77","15,192.00","5,735.12"
2-Aug-17,"2,477.57","12,181.50","7,411.43","15,265.60","5,744.20"
1-Aug-17,"2,476.35","12,251.30","7,423.66","15,202.10","5,772.37"
31-Jul-17,"2,470.30","12,118.30","7,372.00","15,143.90","5,720.59"
28-Jul-17,"2,472.10","12,162.70","7,368.37","15,128.70","5,702.82"
27-Jul-17,"2,475.42","12,212.00","7,443.01","15,191.40","5,785.01"
26-Jul-17,"2,477.83","12,305.10","7,452.32","15,171.40","5,776.63"
25-Jul-17,"2,477.13","12,264.30","7,434.82","15,202.40","5,726.60"
24-Jul-17,"2,469.91","12,209.00","7,377.73","15,128.70","5,688.07"
21-Jul-17,"2,472.54","12,240.10","7,452.91","15,183.10","5,722.84"
20-Jul-17,"2,473.45","12,447.30","7,487.87","15,264.60","5,761.45"
19-Jul-17,"2,473.83","12,452.00","7,430.91","15,244.70","5,732.13"
18-Jul-17,"2,460.61","12,430.40","7,390.22","15,149.60","5,687.39"
17-Jul-17,"2,459.14","12,587.20","7,404.13","15,165.40","5,755.47"
14-Jul-17,"2,459.27","12,631.70","7,378.39","15,174.80","5,765.12"
13-Jul-17,"2,447.83","12,641.30","7,413.44","15,135.00","5,736.77"
12-Jul-17,"2,443.25","12,626.60","7,416.93","15,144.00","5,673.83"
11-Jul-17,"2,425.53","12,437.00","7,329.76","15,149.10","5,728.93"
10-Jul-17,"2,427.43","12,445.90","7,370.03","15,105.30","5,724.44"
7-Jul-17,"2,425.18","12,388.70","7,350.92","15,027.20","5,703.57"
6-Jul-17,"2,409.75","12,381.30","7,337.28","15,078.00","5,758.76"
5-Jul-17,"2,432.54","12,453.70","7,367.60","15,153.10","5,763.25"
3-Jul-17,"2,429.01","12,475.30","7,377.09","15,182.20","5,684.49"
30-Jun-17,"2,423.41","12,325.10","7,312.72","15,182.20","5,721.49"
29-Jun-17,"2,419.70","12,416.20","7,350.32","15,213.40","5,818.10"
28-Jun-17,"2,440.69","12,647.30","7,387.80","15,355.60","5,755.70"
27-Jun-17,"2,419.38","12,671.00","7,434.36","15,281.20","5,714.19"
26-Jun-17,"2,439.07","12,770.80","7,446.80","15,316.00","5,720.16"
23-Jun-17,"2,438.30","12,733.40","7,424.13","15,319.60","5,715.88"
22-Jun-17,"2,434.50","12,794.00","7,439.29","15,219.90","5,705.95"
21-Jun-17,"2,435.61","12,774.30","7,447.79","15,148.50","5,665.72"
20-Jun-17,"2,437.03","12,814.80","7,472.71","15,149.60","5,757.25"
19-Jun-17,"2,453.46","12,889.00","7,523.81","15,266.00","5,805.17"
16-Jun-17,"2,433.15","12,752.70","7,463.54","15,192.50","5,774.03"
15-Jun-17,"2,432.46","12,691.80","7,419.36","15,160.40","5,763.19"
14-Jun-17,"2,437.92","12,806.00","7,474.40","15,170.10","5,833.90"
13-Jun-17,"2,440.35","12,765.00","7,500.44","15,379.80","5,772.77"
12-Jun-17,"2,429.39","12,690.40","7,511.87","15,383.80","5,677.80"
9-Jun-17,"2,431.77","12,815.70","7,527.33","15,473.20","5,677.80"
8-Jun-17,"2,433.79","12,713.60","7,449.98","15,423.10","5,676.60"
7-Jun-17,"2,433.14","12,672.50","7,478.62","15,372.10","5,667.17"
6-Jun-17,"2,429.33","12,690.10","7,524.95","15,464.60","5,667.47"
5-Jun-17,"2,436.10","12,822.90","7,525.76","15,409.80","5,754.87"
2-Jun-17,"2,439.07","12,822.90","7,547.63","15,442.80","5,788.11"
1-Jun-17,"2,430.06","12,664.90","7,543.77","15,469.90","5,738.13"
31-May-17,"2,411.80","12,615.10","7,519.95","15,349.90","5,724.57"
30-May-17,"2,412.91","12,598.70","7,526.51","15,372.40","5,717.89"
26-May-17,"2,415.82","12,602.20","7,547.63","15,416.90","5,751.66"
25-May-17,"2,415.07","12,621.70","7,517.71","15,410.70","5,789.63"
24-May-17,"2,404.39","12,642.90","7,514.90","15,419.50","5,768.98"
23-May-17,"2,398.42","12,659.20","7,485.29","15,476.90","5,760.19"
22-May-17,"2,394.02","12,619.50","7,496.34","15,458.50","5,771.20"
19-May-17,"2,381.73","12,638.70","7,470.71","15,458.50","5,727.41"
18-May-17,"2,365.72","12,590.10","7,436.42","15,277.20","5,738.31"
17-May-17,"2,357.03","12,631.60","7,503.47","15,273.70","5,786.03"
16-May-17,"2,400.67","12,804.50","7,522.03","15,543.30","5,850.52"
15-May-17,"2,402.32","12,807.00","7,454.37","15,629.50","5,838.40"
12-May-17,"2,390.90","12,770.40","7,435.39","15,537.90","5,836.90"
11-May-17,"2,394.44","12,711.10","7,386.63","15,550.50","5,878.34"
10-May-17,"2,399.63","12,757.50","7,385.24","15,633.20","5,875.44"
9-May-17,"2,396.92","12,749.10","7,342.21","15,569.20","5,839.90"
8-May-17,"2,399.38","12,694.50","7,300.86","15,652.10","5,870.89"
5-May-17,"2,399.29","12,716.90","7,297.43","15,582.00","5,836.56"
4-May-17,"2,389.52","12,647.80","7,248.10","15,396.70","5,876.37"
3-May-17,"2,388.13","12,527.80","7,234.53","15,543.10","5,892.34"
2-May-17,"2,391.17","12,507.90","7,250.05","15,619.70","5,950.36"
1-May-17,"2,388.33","12,438.00","7,203.94","15,575.60","5,956.52"
28-Apr-17,"2,384.20","12,438.00","7,203.94","15,586.10","5,924.06"
27-Apr-17,"2,388.77","12,443.80","7,237.17","15,506.50","5,921.48"
26-Apr-17,"2,387.45","12,472.80","7,288.72","15,649.50","5,912.04"
25-Apr-17,"2,388.61","12,467.00","7,275.64","15,745.20","5,871.78"
24-Apr-17,"2,374.15","12,455.00","7,264.68","15,712.50","5,871.78"
21-Apr-17,"2,348.69","12,048.60","7,114.55","15,614.50","5,854.14"
20-Apr-17,"2,355.84","12,027.30","7,118.54","15,625.60","5,821.39"
19-Apr-17,"2,338.17","12,016.50","7,114.36","15,552.90","5,804.01"
18-Apr-17,"2,342.19","12,000.40","7,147.50","15,622.60","5,836.74"
17-Apr-17,"2,349.01","12,109.00","7,327.59","15,684.90","5,889.95"
13-Apr-17,"2,328.95","12,109.00","7,327.59","15,535.50","5,889.95"
12-Apr-17,"2,344.93","12,154.70","7,348.99","15,648.40","5,933.96"
11-Apr-17,"2,353.78","12,139.40","7,365.50","15,727.10","5,929.27"
10-Apr-17,"2,357.16","12,200.50","7,348.94","15,730.80","5,912.88"
7-Apr-17,"2,355.54","12,225.10","7,349.37","15,667.10","5,862.47"
6-Apr-17,"2,357.49","12,230.90","7,303.20","15,697.20","5,856.28"
5-Apr-17,"2,352.95","12,217.50","7,331.68","15,643.00","5,876.20"
4-Apr-17,"2,360.16","12,282.30","7,321.82","15,669.10","5,856.55"
3-Apr-17,"2,358.84","12,257.20","7,282.69","15,584.40","5,872.68"
31-Mar-17,"2,362.72","12,312.90","7,322.92","15,547.80","5,864.90"
30-Mar-17,"2,368.06","12,256.40","7,369.52","15,578.80","5,896.23"
29-Mar-17,"2,361.13","12,203.00","7,373.72","15,657.60","5,873.52"
28-Mar-17,"2,358.57","12,149.40","7,343.42","15,598.60","5,821.23"
27-Mar-17,"2,341.59","11,996.10","7,293.50","15,506.20","5,746.70"
24-Mar-17,"2,343.98","12,064.30","7,336.82","15,442.70","5,753.55"
23-Mar-17,"2,345.96","12,039.70","7,340.71","15,433.60","5,707.95"
22-Mar-17,"2,348.45","11,904.10","7,324.72","15,348.50","5,684.51"
21-Mar-17,"2,344.02","11,962.10","7,378.34","15,313.10","5,774.62"
20-Mar-17,"2,373.47","12,052.90","7,429.81","15,442.30","5,778.91"
17-Mar-17,"2,378.25","12,095.20","7,424.96","15,490.50","5,799.65"
16-Mar-17,"2,381.38","12,083.20","7,415.95","15,562.40","5,785.79"
15-Mar-17,"2,385.26","12,009.90","7,368.64","15,520.90","5,774.00"
14-Mar-17,"2,365.45","11,988.80","7,357.85","15,379.60","5,759.14"
13-Mar-17,"2,373.47","11,990.00","7,367.08","15,544.80","5,757.35"
10-Mar-17,"2,372.60","11,963.20","7,343.08","15,506.70","5,775.61"
9-Mar-17,"2,364.87","11,978.40","7,314.96","15,496.80","5,741.20"
8-Mar-17,"2,362.98","11,967.30","7,334.61","15,497.00","5,759.66"
7-Mar-17,"2,368.39","11,966.10","7,338.99","15,608.80","5,761.39"
6-Mar-17,"2,375.31","11,958.40","7,350.12","15,629.80","5,746.51"
3-Mar-17,"2,383.12","12,027.40","7,374.26","15,608.50","5,729.60"
2-Mar-17,"2,381.92","12,059.60","7,382.35","15,536.70","5,776.59"
1-Mar-17,"2,395.96","12,067.20","7,382.90","15,599.70","5,704.80"
28-Feb-17,"2,363.64","11,834.40","7,263.44","15,399.30","5,712.22"
27-Feb-17,"2,369.75","11,822.70","7,253.00","15,463.50","5,724.18"
24-Feb-17,"2,367.34","11,804.00","7,243.70","15,533.50","5,738.98"
23-Feb-17,"2,363.81","11,947.80","7,271.37","15,781.20","5,784.66"
22-Feb-17,"2,362.82","11,998.60","7,302.25","15,830.20","5,805.10"
21-Feb-17,"2,365.38","11,967.50","7,274.83","15,922.40","5,791.03"
17-Feb-17,"2,351.16","11,757.00","7,299.96","15,838.60","5,805.82"
16-Feb-17,"2,347.22","11,757.20","7,277.92","15,864.20","5,816.31"
15-Feb-17,"2,349.25","11,793.90","7,302.41","15,845.00","5,809.07"
14-Feb-17,"2,337.58","11,771.80","7,268.56","15,786.00","5,755.24"
13-Feb-17,"2,328.25","11,774.40","7,278.92","15,756.60","5,760.69"
10-Feb-17,"2,316.10","11,667.00","7,258.75","15,729.10","5,720.61"
9-Feb-17,"2,307.87","11,642.90","7,229.50","15,617.30","5,664.61"
8-Feb-17,"2,294.67","11,543.40","7,188.82","15,554.00","5,651.37"
7-Feb-17,"2,293.08","11,549.40","7,186.22","15,498.80","5,621.92"
6-Feb-17,"2,292.56","11,509.80","7,172.15","15,456.90","5,615.58"
3-Feb-17,"2,297.42","11,651.50","7,188.30","15,476.40","5,621.58"
2-Feb-17,"2,280.85","11,628.00","7,140.75","15,399.10","5,645.43"
1-Feb-17,"2,279.55","11,659.50","7,107.65","15,402.40","5,653.17"
31-Jan-17,"2,278.87","11,535.30","7,099.15","15,386.00","5,620.91"
30-Jan-17,"2,280.90","11,681.90","7,118.48","15,405.10","5,661.52"
27-Jan-17,"2,294.69","11,814.30","7,184.49","15,575.80","5,713.99"
26-Jan-17,"2,296.68","11,848.60","7,161.49","15,615.50","5,671.51"
25-Jan-17,"2,298.37","11,806.00","7,164.43","15,643.80","5,671.51"
24-Jan-17,"2,280.07","11,594.90","7,150.34","15,610.70","5,650.10"
23-Jan-17,"2,265.20","11,545.80","7,151.18","15,480.10","5,610.97"
20-Jan-17,"2,271.31","11,630.10","7,198.44","15,547.90","5,654.75"
19-Jan-17,"2,263.69","11,596.90","7,208.44","15,409.80","5,692.18"
18-Jan-17,"2,271.89","11,599.40","7,247.61","15,397.90","5,678.75"
17-Jan-17,"2,267.89","11,540.00","7,220.38","15,441.40","5,699.42"
13-Jan-17,"2,274.64","11,629.20","7,337.81","15,497.30","5,721.12"
12-Jan-17,"2,270.44","11,521.00","7,292.37","15,418.20","5,766.85"
11-Jan-17,"2,275.32","11,646.20","7,290.49","15,491.50","5,771.48"
10-Jan-17,"2,268.90","11,583.30","7,275.47","15,426.30","5,760.70"
9-Jan-17,"2,268.90","11,564.00","7,237.77","15,389.00","5,807.44"
6-Jan-17,"2,276.98","11,599.00","7,210.05","15,496.00","5,755.58"
5-Jan-17,"2,269.00","11,584.90","7,195.31","15,586.60","5,753.35"
4-Jan-17,"2,270.75","11,584.30","7,189.74","15,516.80","5,736.41"
3-Jan-17,"2,257.83","11,584.20","7,177.89","15,403.00","5,733.18"
30-Dec-16,"2,238.83","11,481.10","7,142.83","15,287.60","5,665.80"
29-Dec-16,"2,249.26","11,451.00","7,120.26","15,422.10","5,665.80"
28-Dec-16,"2,249.92","11,475.00","7,106.08","15,361.10","5,685.02"
27-Dec-16,"2,268.88","11,472.20","7,068.17","15,328.20","5,627.90"
23-Dec-16,"2,263.79","11,449.90","7,068.17","15,328.20","5,627.90"
22-Dec-16,"2,260.96","11,456.10","7,063.68","15,335.20","5,627.90"
21-Dec-16,"2,265.18","11,468.60","7,041.42","15,305.90","5,613.47"
20-Dec-16,"2,270.76","11,464.70","7,043.96","15,293.00","5,591.07"
19-Dec-16,"2,262.53","11,426.70","7,017.16","15,269.90","5,562.08"
16-Dec-16,"2,258.07","11,404.00","7,011.64","15,252.20","5,532.93"
15-Dec-16,"2,262.03","11,366.40","6,999.01","15,218.30","5,538.58"
14-Dec-16,"2,253.28","11,244.80","6,949.19","15,197.20","5,584.62"
13-Dec-16,"2,271.72","11,284.70","6,968.57","15,385.30","5,545.05"
12-Dec-16,"2,256.96","11,190.20","6,890.42","15,287.70","5,562.83"
9-Dec-16,"2,259.53","11,203.60","6,954.21","15,312.20","5,560.62"
8-Dec-16,"2,246.19","11,179.40","6,931.55","15,295.20","5,543.64"
7-Dec-16,"2,241.35","10,986.70","6,902.23","15,237.80","5,478.10"
6-Dec-16,"2,212.23","10,775.30","6,779.84","15,125.80","5,428.69"
5-Dec-16,"2,204.71","10,684.80","6,746.83","15,095.20","5,400.44"
2-Dec-16,"2,191.95","10,513.40","6,730.72","15,052.50","5,444.02"
1-Dec-16,"2,191.08","10,534.00","6,752.93","15,027.50","5,500.24"
30-Nov-16,"2,198.81","10,640.30","6,783.79","15,082.90","5,440.47"
29-Nov-16,"2,204.66","10,620.50","6,772.00","14,999.80","5,457.50"
28-Nov-16,"2,201.72","10,582.70","6,799.47","15,015.40","5,464.40"
25-Nov-16,"2,213.35","10,699.30","6,840.75","15,075.40","5,507.78"
23-Nov-16,"2,204.72","10,662.40","6,817.71","15,080.90","5,484.36"
22-Nov-16,"2,202.94","10,713.90","6,819.72","15,100.40","5,413.33"
21-Nov-16,"2,198.18","10,685.10","6,777.96","15,039.90","5,351.34"
18-Nov-16,"2,181.90","10,664.60","6,775.77","14,864.00","5,359.42"
17-Nov-16,"2,187.12","10,685.50","6,794.71","14,826.10","5,338.54"
16-Nov-16,"2,176.94","10,663.90","6,749.72","14,733.20","5,327.67"
15-Nov-16,"2,180.39","10,735.10","6,792.74","14,756.10","5,326.20"
14-Nov-16,"2,164.20","10,693.70","6,753.18","14,598.50","5,345.73"
10-Nov-16,"2,167.48","10,630.10","6,827.98","14,744.30","5,328.84"
9-Nov-16,"2,163.26","10,646.00","6,911.84","14,759.90","5,156.56"
8-Nov-16,"2,139.56","10,482.30","6,843.13","14,656.80","5,257.79"
7-Nov-16,"2,131.52","10,457.00","6,806.90","14,652.50","5,250.80"
4-Nov-16,"2,085.18","10,259.10","6,693.26","14,509.30","5,180.82"
3-Nov-16,"2,088.66","10,325.90","6,790.51","14,583.40","5,225.55"
2-Nov-16,"2,097.94","10,370.90","6,845.42","14,594.70","5,228.99"
1-Nov-16,"2,111.72","10,526.20","6,917.14","14,778.30","5,290.47"
31-Oct-16,"2,126.15","10,665.00","6,954.22","14,787.30","5,317.73"
28-Oct-16,"2,126.41","10,696.20","6,996.26","14,785.30","5,283.84"
27-Oct-16,"2,133.04","10,717.10","6,986.57","14,833.80","5,295.55"
26-Oct-16,"2,139.43","10,709.70","6,958.09","14,807.60","5,359.80"
25-Oct-16,"2,143.16","10,757.30","7,017.64","14,870.60","5,442.83"
24-Oct-16,"2,151.33","10,761.20","6,986.40","14,923.00","5,408.49"
21-Oct-16,"2,141.16","10,710.70","7,020.47","14,939.00","5,430.32"
20-Oct-16,"2,141.34","10,701.40","7,026.90","14,847.90","5,442.14"
19-Oct-16,"2,144.29","10,645.70","7,021.92","14,840.50","5,435.36"
18-Oct-16,"2,139.60","10,631.50","7,000.06","14,643.70","5,410.75"
17-Oct-16,"2,126.50","10,503.60","6,947.55","14,643.70","5,388.68"
14-Oct-16,"2,132.98","10,580.40","7,013.55","14,643.70","5,434.03"
13-Oct-16,"2,132.55","10,414.10","6,977.74","14,643.70","5,435.54"
12-Oct-16,"2,139.18","10,523.10","7,024.01","14,619.00","5,474.62"
11-Oct-16,"2,136.73","10,577.20","7,070.88","14,549.60","5,479.80"
7-Oct-16,"2,153.74","10,490.90","7,044.39","14,566.30","5,467.39"
6-Oct-16,"2,160.77","10,568.80","6,999.96","14,595.50","5,483.03"
5-Oct-16,"2,159.73","10,585.80","7,033.25","14,610.60","5,452.93"
4-Oct-16,"2,150.49","10,619.60","7,074.34","14,521.00","5,484.00"
3-Oct-16,"2,161.20","10,511.00","6,983.52","14,689.00","5,478.51"
30-Sep-16,"2,168.27","10,511.00","6,899.33","14,725.90","5,435.92"
29-Sep-16,"2,151.13","10,405.50","6,919.42","14,754.50","5,471.26"
28-Sep-16,"2,171.37","10,438.30","6,849.38","14,731.40","5,412.35"
27-Sep-16,"2,159.93","10,361.50","6,807.67","14,558.00","5,405.89"
26-Sep-16,"2,146.10","10,393.70","6,818.04","14,619.50","5,431.42"
23-Sep-16,"2,164.69","10,627.00","6,909.43","14,697.90","5,431.30"
22-Sep-16,"2,177.18","10,674.20","6,911.40","14,797.20","5,374.46"
